Iterations
3.912023005428146
3.6331553053415746
3.424851406326265
3.259820097992123
3.1336546453039804
3.0399867198188946
2.971930922929508
2.923165453447065
2.888467275043999
2.8638136312022375
2.8462462286660783
2.833652730695186
2.824551104669813
2.817910909267937
2.8130177512831636
2.809375536448654
2.806638040804522
2.8045618280992857
2.802974151272348
2.8017511492284743
2.800803031341754
2.8000639755630705
2.7994852000436823
2.799030174126488
2.798671277058865
2.7983874421815087
2.7981624770951825
2.79798385176101
2.7978418138782297
2.797728735739521
2.797638626738782
2.7975667658474848
2.797509422004426
2.7974636396631243
2.7974270731476563
2.7973978579284022
2.797374510070781
2.797355847349183
2.7973409271337553
2.79732899733729
2.7973194575808287
2.7973118283873917
2.79730572670419
2.7973008464274387
2.7972969428907266
2.797293820499563
2.7972913228670873
2.7972893249405986
2.7972877267142837
2.7972864482067528
2.7972854254477815
2.797284607270719
2.7972839527483417
2.7972834291427753
2.7972830102662165
2.7972826751700217
2.7972824070962994
2.7972821926393907
2.7972820210751888
2.7972818838246747
2.797281774024806
2.797281686185258
2.7972816159138416
2.797281559696851
2.7972815147233496
2.797281478744607
2.7972814499616496
2.797281426935308
2.79728140851425
2.797281393777413
2.7972813819879496
2.7972813725563834
2.7972813650111323
2.7972813589749337
2.7972813541459756
2.7972813502828098
2.7972813471922775
2.797281344719852
2.797281342741912
2.79728134115956
2.7972813398936784
2.797281338880973
2.797281338070809
2.7972813374226777
2.797281336904173
2.7972813364893687
2.7972813361575257
2.797281335892051
2.797281335679671
2.7972813355097674
2.797281335373844
2.7972813352651063
2.7972813351781154
2.797281335108523
2.797281335052849
2.79728133500831
2.7972813349726784
2.797281334944173
2.797281334921369
2.797281334903126
2.797281334888531
2.797281334876855
2.797281334867515
2.7972813348600423
2.7972813348540644
2.7972813348492824
2.797281334845456
2.7972813348423955
2.7972813348399472
2.797281334837988
2.797281334836421
2.797281334835167
2.7972813348341643
2.7972813348333623
2.7972813348327206
2.7972813348322068
2.797281334831796
2.7972813348314673
2.797281334831204
2.797281334830994
2.7972813348308256
2.797281334830691
2.797281334830583
2.7972813348304975
2.7972813348304286
2.797281334830373
2.797281334830329
2.797281334830294
2.7972813348302656
2.797281334830243
2.797281334830225
2.7972813348302106
2.797281334830199
2.7972813348301897
2.797281334830182
2.7972813348301764
2.7972813348301715
2.797281334830168
2.797281334830165
2.797281334830162
2.7972813348301604
2.7972813348301586
2.7972813348301577
2.7972813348301564
2.7972813348301555
2.797281334830155
2.7972813348301546
2.797281334830154
2.7972813348301537
2.7972813348301537
2.7972813348301537
2.7972813348301533
2.7972813348301533
2.7972813348301533
2.7972813348301533
2.7972813348301533
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
2.797281334830153
