Iterations
3.912023005428146
3.8575685091765943
3.8046140315115844
3.7531963872274945
3.703348465524744
3.655098837276534
3.608471403399716
3.563485093229872
3.520153620808386
3.478485305650046
3.4384829629216833
3.400143866094069
3.363459783115524
3.3284170850917043
3.2949969244406767
3.2631754776211017
3.2329242458890084
3.2042104061941847
3.1769972033291105
3.1512443738174887
3.1269085917789696
3.1039439271134004
3.0823023067759383
3.0619339706137714
3.0427879141474645
3.0248123117424743
3.007954914767003
2.992163420513308
2.9773858088199625
2.9635706444305083
2.9506673441273237
2.9386264085660656
2.927399619492589
2.9169402036459426
2.9072029651396205
2.898144388475823
2.889722714594928
2.8818979925080472
2.874632109118971
2.8678887998279663
2.8616336424381603
2.855834036769114
2.850459172233778
2.845479985464887
2.8408691098939993
2.8366008189981997
2.8326509647418874
2.8289969125586
2.825617474043909
2.8224928383673555
2.819604503260748
2.816935206302673
2.8144688570951
2.812190470817284
2.810086103544389
2.8081427896325892
2.8063484813981363
2.8046919912540154
2.8031629364134
2.8017516862232887
2.8004493121533893
2.799247540433783
2.798138707309197
2.7971157168571423
2.796172001301006
2.795301483736809
2.794498543183168
2.793757981857547
2.793074994577697
2.792445140184879
2.7918643148847204
2.7913287274020395
2.790834875847491
2.790379526196181
2.78995969228131
2.7895726172092603
2.7892157561062683
2.7888867601107115
2.788583461529133
2.7883038600782157
2.7880461101390828
2.7878085089543587
2.7875894857024632
2.787387591387495
2.7872014894868578
2.787029947302412
2.7868718279644145
2.786726083040839
2.786591745707819
2.7864679244399624
2.7863537971820964
2.7862486059666827
2.7861516519436487
2.786062290791734
2.785979928482658
2.7859040173714926
2.785834052588539
2.7857695687098265
2.785710136685031
2.7856553610031654
2.785604877077868
2.785558348835465
2.7855154664902404
2.785475944492523
2.7854395196362756
2.7854059493138976
2.7853750099068644
2.7853464953017006
2.7853202155215993
2.7852959954647107
2.7852736737408423
2.7852531015989204
2.7852341419381736
2.785216668396524
2.7852005645101787
2.7851857229388846
2.7851720447517323
2.7851594387687846
2.785147820954187
2.7851371138567376
2.7851272460942145
2.7851181518780512
2.785109770575202
2.7851020463042944
2.785094927563394
2.785088366886908
2.785082320529345
2.785076748173843
2.785071612663517
2.785066879753848
2.7850625178844615
2.7850584979687882
2.7850547932001946
2.7850513788733053
2.7850482322193217
2.7850453322542426
2.7850426596389792
2.785040196550428
2.7850379265626466
2.7850358345373447
2.7850339065229512
2.785032129661595
2.785030492103373
2.7850289829273414
2.7850275920686935
2.785026310251651
2.7850251289276096
2.785024040218137
2.7850230368624382
2.7850221121689347
2.7850212599706445
2.7850204745840568
2.785019750771232
2.7850190837048685
2.785018468936114
2.785017902364895
2.7850173802125755
2.7850168989967563
2.7850164555080523
2.7850160467886886
2.785015670112775
2.7850153229681274
2.7850150030395135
2.7850147081932124
2.7850144364627845
2.7850141860359563
2.7850139552425364
2.785013742543273
2.785013546519592
2.7850133658641334
2.785013199372034
2.7850130459328906
2.7850129045233554
2.7850127742003097
2.785012654094576
2.785012543405119
2.7850124413937047
2.785012347379976
2.7850122607369157
2.7850121808866644
2.7850121072966676
2.785012039476122
2.7850119769727026
2.785011919369548
2.7850118662824777
2.785011817357431
2.7850117722681063
2.7850117307137827
2.7850116924173163
2.7850116571232917
2.7850116245963177
2.7850115946194576
2.785011566992782
2.785011541532038
2.7850115180674146
2.7850114964424177
2.78501147651282
2.785011458145703
2.7850114412185674
2.7850114256185186
