Worker 1, Worker 2, Worker 3
3.8918202981106265,3.2188758248682006,4.795790545596741,
3.882594194737334,3.2721005861054984,4.8201202622737735,
3.8834897771058405,3.2667894144821994,4.81767979684132,
3.883399946242478,3.2673206595770075,4.8179237720640975,
3.883408926604872,3.2672675363325627,4.817899373825046,
3.8834080285413908,3.267272848669672,4.817901813641787,
3.8834081183474667,3.2672723174360874,4.817901569660041,
3.883408109366856,3.2672723705594473,4.817901594058215,
3.8834081102649174,3.2672723652471114,4.817901591618398,
3.883408110175111,3.267272365778345,4.8179015918623795,
3.883408110184092,3.2672723657252214,4.817901591837981,
3.883408110183194,3.267272365730534,4.817901591840421,
3.8834081101832836,3.2672723657300025,4.817901591840178,
3.8834081101832743,3.2672723657300557,4.817901591840202,
3.8834081101832756,3.2672723657300504,4.817901591840199,
3.8834081101832756,3.2672723657300513,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
3.8834081101832756,3.267272365730051,4.817901591840199,
