Loss, Weight 1, Weight 2, Weight 3, Weight 4, Weight 5
3.912023005428146,0.8928000000000001,0.8928000000000001,0.8928000000000001,0.8928000000000001,0.8928000000000001,
3.635354197065628,1.19104,1.19104,1.19104,1.19104,1.19104,
3.4288458555334462,1.4296320000000002,1.4296320000000002,1.4296320000000002,1.4296320000000002,1.4296320000000002,
3.2650828387376967,1.6205056000000002,1.6205056000000002,1.6205056000000002,1.6205056000000002,1.6205056000000002,
3.139646496187466,1.7732044800000002,1.7732044800000002,1.7732044800000002,1.7732044800000002,1.7732044800000002,
3.046249810391895,1.8953635840000003,1.8953635840000003,1.8953635840000003,1.8953635840000003,1.8953635840000003,
2.978133620714101,1.9930908672000003,1.9930908672000003,1.9930908672000003,1.9930908672000003,1.9930908672000003,
2.929102385721191,2.07127269376,2.07127269376,2.07127269376,2.07127269376,2.07127269376,
2.8940344776462545,2.133818155008,2.133818155008,2.133818155008,2.133818155008,2.133818155008,
2.8689774062759064,2.1838545240064,2.1838545240064,2.1838545240064,2.1838545240064,2.1838545240064,
2.8510159817485334,2.22388361920512,2.22388361920512,2.22388361920512,2.22388361920512,2.22388361920512,
2.838061051675614,2.255906895364096,2.255906895364096,2.255906895364096,2.255906895364096,2.255906895364096,
2.828640688604329,2.281525516291277,2.281525516291277,2.281525516291277,2.281525516291277,2.281525516291277,
2.82172668588873,2.3020204130330217,2.3020204130330217,2.3020204130330217,2.3020204130330217,2.3020204130330217,
2.816602555212665,2.3184163304264174,2.3184163304264174,2.3184163304264174,2.3184163304264174,2.3184163304264174,
2.8127680115527087,2.331533064341134,2.331533064341134,2.331533064341134,2.331533064341134,2.331533064341134,
2.8098718721273803,2.3420264514729072,2.3420264514729072,2.3420264514729072,2.3420264514729072,2.3420264514729072,
2.80766571510322,2.3504211611783257,2.3504211611783257,2.3504211611783257,2.3504211611783257,2.3504211611783257,
2.8059721612152178,2.3571369289426607,2.3571369289426607,2.3571369289426607,2.3571369289426607,2.3571369289426607,
2.804663237123138,2.3625095431541285,2.3625095431541285,2.3625095431541285,2.3625095431541285,2.3625095431541285,
2.803645605635749,2.366807634523303,2.366807634523303,2.366807634523303,2.366807634523303,2.366807634523303,
2.802850445077305,2.3702461076186423,2.3702461076186423,2.3702461076186423,2.3702461076186423,2.3702461076186423,
2.80222647107383,2.372996886094914,2.372996886094914,2.372996886094914,2.372996886094914,2.372996886094914,
2.801735085739746,2.375197508875931,2.375197508875931,2.375197508875931,2.375197508875931,2.375197508875931,
2.8013469731285716,2.376958007100745,2.376958007100745,2.376958007100745,2.376958007100745,2.376958007100745,
2.8010396840941496,2.378366405680596,2.378366405680596,2.378366405680596,2.378366405680596,2.378366405680596,
2.800795903485736,2.379493124544477,2.379493124544477,2.379493124544477,2.379493124544477,2.379493124544477,
2.8006021923828426,2.3803944996355817,2.3803944996355817,2.3803944996355817,2.3803944996355817,2.3803944996355817,
2.800448064568612,2.3811155997084654,2.3811155997084654,2.3811155997084654,2.3811155997084654,2.3811155997084654,
2.8003253008567217,2.3816924797667727,2.3816924797667727,2.3816924797667727,2.3816924797667727,2.3816924797667727,
2.800227434682973,2.382153983813418,2.382153983813418,2.382153983813418,2.382153983813418,2.382153983813418,
2.800149362479851,2.3825231870507344,2.3825231870507344,2.3825231870507344,2.3825231870507344,2.3825231870507344,
2.8000870460223153,2.3828185496405876,2.3828185496405876,2.3828185496405876,2.3828185496405876,2.3828185496405876,
2.8000372833088334,2.3830548397124702,2.3830548397124702,2.3830548397124702,2.3830548397124702,2.3830548397124702,
2.7999975310365572,2.3832438717699764,2.3832438717699764,2.3832438717699764,2.3832438717699764,2.3832438717699764,
2.7999657662783215,2.383395097415981,2.383395097415981,2.383395097415981,2.383395097415981,2.383395097415981,
2.799940378192189,2.3835160779327853,2.3835160779327853,2.3835160779327853,2.3835160779327853,2.3835160779327853,
2.799920082905563,2.3836128623462285,2.3836128623462285,2.3836128623462285,2.3836128623462285,2.3836128623462285,
2.799903856393529,2.383690289876983,2.383690289876983,2.383690289876983,2.383690289876983,2.383690289876983,
2.799890881403263,2.3837522319015862,2.3837522319015862,2.3837522319015862,2.3837522319015862,2.3837522319015862,
2.799880505391601,2.383801785521269,2.383801785521269,2.383801785521269,2.383801785521269,2.383801785521269,
2.799872207129905,2.383841428417015,2.383841428417015,2.383841428417015,2.383841428417015,2.383841428417015,
2.7998655701510757,2.383873142733612,2.383873142733612,2.383873142733612,2.383873142733612,2.383873142733612,
2.799860261611571,2.3838985141868894,2.3838985141868894,2.3838985141868894,2.3838985141868894,2.3838985141868894,
2.799856015447856,2.3839188113495116,2.3839188113495116,2.3839188113495116,2.3839188113495116,2.3839188113495116,
2.799852618944338,2.3839350490796094,2.3839350490796094,2.3839350490796094,2.3839350490796094,2.3839350490796094,
2.7998499020150973,2.3839480392636876,2.3839480392636876,2.3839480392636876,2.3839480392636876,2.3839480392636876,
2.7998477286467933,2.3839584314109503,2.3839584314109503,2.3839584314109503,2.3839584314109503,2.3839584314109503,
2.799845990064208,2.38396674512876,2.38396674512876,2.38396674512876,2.38396674512876,2.38396674512876,
2.799844599269856,2.3839733961030083,2.3839733961030083,2.3839733961030083,2.3839733961030083,2.3839733961030083,
2.7998434866802744,2.3839787168824067,2.3839787168824067,2.3839787168824067,2.3839787168824067,2.3839787168824067,
2.799842596637984,2.3839829735059257,2.3839829735059257,2.3839829735059257,2.3839829735059257,2.3839829735059257,
2.7998418846229525,2.3839863788047406,2.3839863788047406,2.3839863788047406,2.3839863788047406,2.3839863788047406,
2.7998413150229595,2.3839891030437927,2.3839891030437927,2.3839891030437927,2.3839891030437927,2.3839891030437927,
2.799840859350666,2.383991282435034,2.383991282435034,2.383991282435034,2.383991282435034,2.383991282435034,
2.7998404948177593,2.383993025948027,2.383993025948027,2.383993025948027,2.383993025948027,2.383993025948027,
2.7998402031945884,2.383994420758422,2.383994420758422,2.383994420758422,2.383994420758422,2.383994420758422,
2.7998399698980703,2.3839955366067374,2.3839955366067374,2.3839955366067374,2.3839955366067374,2.3839955366067374,
2.7998397832621476,2.3839964292853897,2.3839964292853897,2.3839964292853897,2.3839964292853897,2.3839964292853897,
2.799839633954236,2.383997143428312,2.383997143428312,2.383997143428312,2.383997143428312,2.383997143428312,
2.7998395145084367,2.3839977147426494,2.3839977147426494,2.3839977147426494,2.3839977147426494,2.3839977147426494,
2.7998394189521356,2.3839981717941194,2.3839981717941194,2.3839981717941194,2.3839981717941194,2.3839981717941194,
2.7998393425073114,2.3839985374352954,2.3839985374352954,2.3839985374352954,2.3839985374352954,2.3839985374352954,
2.799839281351591,2.3839988299482364,2.3839988299482364,2.3839988299482364,2.3839988299482364,2.3839988299482364,
2.7998392324271033,2.3839990639585893,2.3839990639585893,2.3839990639585893,2.3839990639585893,2.3839990639585893,
2.79983919328757,2.3839992511668715,2.3839992511668715,2.3839992511668715,2.3839992511668715,2.3839992511668715,
2.7998391619759797,2.3839994009334973,2.3839994009334973,2.3839994009334973,2.3839994009334973,2.3839994009334973,
2.799839136926731,2.383999520746798,2.383999520746798,2.383999520746798,2.383999520746798,2.383999520746798,
2.7998391168873464,2.3839996165974386,2.3839996165974386,2.3839996165974386,2.3839996165974386,2.3839996165974386,
2.7998391008558485,2.383999693277951,2.383999693277951,2.383999693277951,2.383999693277951,2.383999693277951,
2.799839088030656,2.383999754622361,2.383999754622361,2.383999754622361,2.383999754622361,2.383999754622361,
2.7998390777705064,2.383999803697889,2.383999803697889,2.383999803697889,2.383999803697889,2.383999803697889,
2.7998390695623887,2.383999842958311,2.383999842958311,2.383999842958311,2.383999842958311,2.383999842958311,
2.7998390629958965,2.3839998743666486,2.3839998743666486,2.3839998743666486,2.3839998743666486,2.3839998743666486,
2.799839057742704,2.3839998994933187,2.3839998994933187,2.3839998994933187,2.3839998994933187,2.3839998994933187,
2.79983905354015,2.383999919594655,2.383999919594655,2.383999919594655,2.383999919594655,2.383999919594655,
2.799839050178108,2.3839999356757238,2.3839999356757238,2.3839999356757238,2.3839999356757238,2.3839999356757238,
2.799839047488474,2.383999948540579,2.383999948540579,2.383999948540579,2.383999948540579,2.383999948540579,
2.799839045336767,2.3839999588324634,2.3839999588324634,2.3839999588324634,2.3839999588324634,2.3839999588324634,
2.799839043615402,2.383999967065971,2.383999967065971,2.383999967065971,2.383999967065971,2.383999967065971,
2.7998390422383097,2.383999973652777,2.383999973652777,2.383999973652777,2.383999973652777,2.383999973652777,
2.799839041136636,2.3839999789222217,2.3839999789222217,2.3839999789222217,2.3839999789222217,2.3839999789222217,
2.7998390402552973,2.383999983137777,2.383999983137777,2.383999983137777,2.383999983137777,2.383999983137777,
2.7998390395502257,2.3839999865102217,2.3839999865102217,2.3839999865102217,2.3839999865102217,2.3839999865102217,
2.7998390389861694,2.3839999892081774,2.3839999892081774,2.3839999892081774,2.3839999892081774,2.3839999892081774,
2.7998390385349237,2.383999991366542,2.383999991366542,2.383999991366542,2.383999991366542,2.383999991366542,
2.799839038173927,2.3839999930932336,2.3839999930932336,2.3839999930932336,2.3839999930932336,2.3839999930932336,
2.79983903788513,2.383999994474587,2.383999994474587,2.383999994474587,2.383999994474587,2.383999994474587,
2.7998390376540923,2.3839999955796696,2.3839999955796696,2.3839999955796696,2.3839999955796696,2.3839999955796696,
2.7998390374692623,2.3839999964637357,2.3839999964637357,2.3839999964637357,2.3839999964637357,2.3839999964637357,
2.799839037321398,2.3839999971709886,2.3839999971709886,2.3839999971709886,2.3839999971709886,2.3839999971709886,
2.799839037203107,2.383999997736791,2.383999997736791,2.383999997736791,2.383999997736791,2.383999997736791,
2.7998390371084736,2.383999998189433,2.383999998189433,2.383999998189433,2.383999998189433,2.383999998189433,
2.799839037032767,2.3839999985515465,2.3839999985515465,2.3839999985515465,2.3839999985515465,2.3839999985515465,
2.799839036972202,2.3839999988412375,2.3839999988412375,2.3839999988412375,2.3839999988412375,2.3839999988412375,
2.7998390369237502,2.38399999907299,2.38399999907299,2.38399999907299,2.38399999907299,2.38399999907299,
2.7998390368849884,2.383999999258392,2.383999999258392,2.383999999258392,2.383999999258392,2.383999999258392,
2.799839036853979,2.3839999994067136,2.3839999994067136,2.3839999994067136,2.3839999994067136,2.3839999994067136,
2.7998390368291717,2.383999999525371,2.383999999525371,2.383999999525371,2.383999999525371,2.383999999525371,
2.7998390368093258,2.383999999620297,2.383999999620297,2.383999999620297,2.383999999620297,2.383999999620297,
2.7998390367934487,2.3839999996962375,2.3839999996962375,2.3839999996962375,2.3839999996962375,2.3839999996962375,
2.7998390367807473,2.3839999997569903,2.3839999997569903,2.3839999997569903,2.3839999997569903,2.3839999997569903,
2.799839036770586,2.3839999998055923,2.3839999998055923,2.3839999998055923,2.3839999998055923,2.3839999998055923,
2.799839036762457,2.383999999844474,2.383999999844474,2.383999999844474,2.383999999844474,2.383999999844474,
2.7998390367559542,2.3839999998755794,2.3839999998755794,2.3839999998755794,2.3839999998755794,2.3839999998755794,
2.7998390367507513,2.3839999999004635,2.3839999999004635,2.3839999999004635,2.3839999999004635,2.3839999999004635,
2.7998390367465897,2.3839999999203707,2.3839999999203707,2.3839999999203707,2.3839999999203707,2.3839999999203707,
2.79983903674326,2.3839999999362966,2.3839999999362966,2.3839999999362966,2.3839999999362966,2.3839999999362966,
2.7998390367405963,2.3839999999490376,2.3839999999490376,2.3839999999490376,2.3839999999490376,2.3839999999490376,
2.7998390367384656,2.38399999995923,2.38399999995923,2.38399999995923,2.38399999995923,2.38399999995923,
2.7998390367367607,2.3839999999673838,2.3839999999673838,2.3839999999673838,2.3839999999673838,2.3839999999673838,
2.799839036735397,2.383999999973907,2.383999999973907,2.383999999973907,2.383999999973907,2.383999999973907,
2.799839036734306,2.3839999999791255,2.3839999999791255,2.3839999999791255,2.3839999999791255,2.3839999999791255,
2.799839036733433,2.3839999999833004,2.3839999999833004,2.3839999999833004,2.3839999999833004,2.3839999999833004,
2.7998390367327346,2.3839999999866404,2.3839999999866404,2.3839999999866404,2.3839999999866404,2.3839999999866404,
2.799839036732176,2.3839999999893124,2.3839999999893124,2.3839999999893124,2.3839999999893124,2.3839999999893124,
2.799839036731729,2.38399999999145,2.38399999999145,2.38399999999145,2.38399999999145,2.38399999999145,
2.7998390367313717,2.38399999999316,2.38399999999316,2.38399999999316,2.38399999999316,2.38399999999316,
2.7998390367310857,2.3839999999945283,2.3839999999945283,2.3839999999945283,2.3839999999945283,2.3839999999945283,
2.799839036730857,2.3839999999956225,2.3839999999956225,2.3839999999956225,2.3839999999956225,2.3839999999956225,
2.7998390367306736,2.383999999996498,2.383999999996498,2.383999999996498,2.383999999996498,2.383999999996498,
2.799839036730527,2.383999999997198,2.383999999997198,2.383999999997198,2.383999999997198,2.383999999997198,
2.7998390367304102,2.3839999999977586,2.3839999999977586,2.3839999999977586,2.3839999999977586,2.3839999999977586,
2.7998390367303165,2.383999999998207,2.383999999998207,2.383999999998207,2.383999999998207,2.383999999998207,
